crime_head,cases_pending_prev,cases_reported,cases_reopened,total_for_inv,not_investigated,transferred,withdrawn,fr_non_cognizable,fr_false,fr_mistake,fr_insufficient,fr_abated,fr_total,cs_from_prev,cs_from_year,cs_total,total_disposed,quashed,stayed,cases_pending_end,chargesheeting_rate,pendency_pct,crime_head_norm,year,category,fr_rate,fr_false_rate,fr_insufficient_rate,pendency_load,reopened_rate,transferred_rate,cs_carryover_rate,cs_rate_yoy,log_cases_reported,log_total_for_inv,severity_ordinal,cat_Miscellaneous IPC Crimes,cat_Offences Affecting the Human Body,cat_Offences Relating to Documents & Property Marks,cat_Offences against Property,cat_Offences against Public Tranquillity,cat_Offences against the State,year_feature
Kidnapping and Abduction for the Purpose of Begging,28,42,0,70,0,0,0,0,2,1,2,4,9,6,21,27,36.0,0,0,34,75.0,48.6,kidnapping and abduction for the purpose of begging,2019,Offences Affecting the Human Body,0.25,0.05555555555555555,0.05555555555555555,0.4,0.0,0.0,0.2222222222222222,13.700000000000003,3.7612001156935624,4.2626798770413155,5,False,True,False,False,False,False,1
Kidnapping and Abduction for the Purpose of Begging,34,44,0,78,0,0,0,0,3,1,14,5,23,5,8,13,36.0,0,0,42,36.1,53.8,kidnapping and abduction for the purpose of begging,2020,Offences Affecting the Human Body,0.6388888888888888,0.08333333333333333,0.3888888888888889,0.4358974358974359,0.0,0.0,0.38461538461538464,-38.9,3.8066624897703196,4.3694478524670215,5,False,True,False,False,False,False,2
Kidnapping and Abduction for the Purpose of Begging,42,37,0,79,0,0,0,0,0,7,5,0,12,3,10,13,25.0,0,0,54,52.0,68.4,kidnapping and abduction for the purpose of begging,2021,Offences Affecting the Human Body,0.48,0.0,0.2,0.5316455696202531,0.0,0.0,0.23076923076923078,15.899999999999999,3.6375861597263857,4.382026634673881,5,False,True,False,False,False,False,3
Kidnapping and Abduction in order to Murder,888,1301,1,2190,0,3,0,1,86,114,527,3,731,315,281,596,1330.0,2,0,858,44.8,39.2,kidnapping and abduction in order to murder,2018,Offences Affecting the Human Body,0.5496240601503759,0.06466165413533835,0.3962406015037594,0.4054794520547945,0.0007686395080707148,0.0013698630136986301,0.5285234899328859,,7.171656822768514,7.692113339595466,5,False,True,False,False,False,False,0
Kidnapping and Abduction in order to Murder,675,649,0,1324,0,3,0,0,49,42,235,0,326,118,186,304,633.0,0,0,691,48.0,52.2,kidnapping and abduction in order to murder,2019,Offences Affecting the Human Body,0.5150078988941548,0.07740916271721959,0.3712480252764613,0.5098187311178247,0.0,0.0022658610271903325,0.3881578947368421,3.200000000000003,6.476972362889683,7.1891677384203225,5,False,True,False,False,False,False,1
Kidnapping and Abduction in order to Murder,688,472,0,1160,1,2,0,1,33,29,202,0,265,133,141,274,542.0,0,0,618,50.6,53.3,kidnapping and abduction in order to murder,2020,Offences Affecting the Human Body,0.488929889298893,0.06088560885608856,0.3726937269372694,0.593103448275862,0.0,0.0017241379310344827,0.4854014598540146,2.6000000000000014,6.159095388491933,7.057036981697891,5,False,True,False,False,False,False,2
Kidnapping and Abduction in order to Murder,703,504,0,1207,0,0,0,10,44,52,169,2,277,96,158,254,531.0,0,0,676,47.8,56.0,kidnapping and abduction in order to murder,2021,Offences Affecting the Human Body,0.5216572504708098,0.08286252354048965,0.3182674199623352,0.5824357912178956,0.0,0.0,0.3779527559055118,-2.8000000000000043,6.22455842927536,7.0967213784947605,5,False,True,False,False,False,False,3
Kidnapping and Abduction of Women to compel her for marriage,22015,33354,12,55381,0,6,0,97,3323,6879,6910,150,17359,4761,10676,15437,32802.0,19,48,22560,47.1,40.7,kidnapping and abduction of women to compel her for marriage,2018,Offences Affecting the Human Body,0.5292055362477898,0.10130479848789709,0.21065788671422475,0.39751900471280766,0.0003597769382982551,0.00010834040555425146,0.30841484744445163,,10.414962965143616,10.922009910193475,5,False,True,False,False,False,False,0
Kidnapping and Abduction of Women to compel her for marriage,22602,32260,9,54871,0,5,0,43,4478,5695,7034,94,17344,5325,10002,15327,32676.0,14,40,22181,46.9,40.4,kidnapping and abduction of women to compel her for marriage,2019,Offences Affecting the Human Body,0.5307871220467621,0.13704247765944425,0.2152650263190109,0.41191157442000326,0.00027898326100433973,9.112281533050245e-05,0.3474261107848894,-0.20000000000000284,10.381614349338879,10.912758479179157,5,False,True,False,False,False,False,1
Kidnapping and Abduction of Women to compel her for marriage,22039,24745,11,46795,0,3,1,139,3109,4301,5006,48,12603,4167,7701,11868,24474.0,7,29,22313,48.5,47.7,kidnapping and abduction of women to compel her for marriage,2020,Offences Affecting the Human Body,0.5149546457465065,0.12703276946964126,0.20454359728691673,0.4709691206325462,0.00044453424934330166,6.41094133988674e-05,0.3511122345803842,1.6000000000000014,10.11641913877392,10.753553008167492,5,False,True,False,False,False,False,2
Kidnapping and Abduction of Women to compel her for marriage,22394,28012,4,50410,8,5,0,121,3881,5574,7194,75,16845,4669,8523,13192,30050.0,10,23,20350,43.9,40.4,kidnapping and abduction of women to compel her for marriage,2021,Offences Affecting the Human Body,0.5605657237936772,0.12915141430948418,0.23940099833610648,0.44423725451299345,0.0001427959445951735,9.918666931164451e-05,0.3539266221952699,-4.600000000000001,10.240423967124363,10.827964684213782,5,False,True,False,False,False,False,3
Kidnapping for Ransom,560,593,0,1153,0,5,0,0,35,47,75,6,163,152,273,425,593.0,5,0,555,71.7,48.1,kidnapping for ransom,2018,Offences Affecting the Human Body,0.2748735244519393,0.05902192242833052,0.12647554806070826,0.4856895056374675,0.0,0.004336513443191674,0.35764705882352943,,6.386879319362645,7.050989447068045,5,False,True,False,False,False,False,0
Kidnapping for Ransom,579,580,2,1161,0,3,0,1,41,41,69,0,152,154,293,447,602.0,3,1,556,74.3,47.9,kidnapping for ransom,2019,Offences Affecting the Human Body,0.25249169435215946,0.0681063122923588,0.11461794019933555,0.49870801033591733,0.0034482758620689655,0.002583979328165375,0.34451901565995524,2.5999999999999943,6.364750756851911,7.057897937411856,5,False,True,False,False,False,False,1
Kidnapping for Ransom,566,485,1,1052,0,4,1,0,26,30,72,0,128,105,231,336,468.0,1,2,582,71.8,55.3,kidnapping for ransom,2020,Offences Affecting the Human Body,0.27350427350427353,0.05555555555555555,0.15384615384615385,0.5380228136882129,0.002061855670103093,0.0038022813688212928,0.3125,-2.5,6.186208623900494,6.959398512133975,5,False,True,False,False,False,False,2
Kidnapping for Ransom,582,589,1,1172,0,5,0,0,41,40,54,0,135,143,293,436,576.0,1,1,595,75.7,50.8,kidnapping for ransom,2021,Offences Affecting the Human Body,0.234375,0.07118055555555555,0.09375,0.49658703071672355,0.001697792869269949,0.004266211604095563,0.32798165137614677,3.9000000000000057,6.380122536899765,7.067319848653476,5,False,True,False,False,False,False,3
Land/Property Dispute,6717,12490,2,19209,0,1,0,106,320,569,353,2,1350,3864,7134,10998,12349.0,5,5,6855,89.1,35.7,land/property dispute,2018,Offences against Public Tranquillity,0.10932059276054741,0.02591302939509272,0.028585310551461657,0.3496798375761362,0.0001601281024819856,5.2058930709563226e-05,0.3513366066557556,,9.43276366396591,9.863186255762603,3,False,False,False,False,True,False,0
Land/Property Dispute,6859,8880,0,15739,0,1,0,52,483,723,219,6,1483,3651,4881,8532,10016.0,0,4,5723,85.2,36.4,land/property dispute,2019,Offences against Public Tranquillity,0.14806309904153356,0.04822284345047923,0.021865015974440894,0.4357964292521761,0.0,6.353643814727746e-05,0.42791842475386777,-3.8999999999999915,9.091669442258505,9.663960521971394,3,False,False,False,False,True,False,1
Land/Property Dispute,6058,10652,0,16710,0,0,15,73,484,504,343,3,1407,2510,5086,7596,9003.0,4,7,7688,84.4,46.0,land/property dispute,2020,Offences against Public Tranquillity,0.1562812395868044,0.053759857825169385,0.03809841164056425,0.36253740275284263,0.0,0.0,0.33043707214323326,-0.7999999999999972,9.273596821611198,9.723822464203383,3,False,False,False,False,True,False,2
Land/Property Dispute,8125,9196,3,17324,1,2,0,80,361,706,496,2,1645,4313,4954,9267,10915.0,0,6,6409,84.9,37.0,land/property dispute,2021,Offences against Public Tranquillity,0.15071003206596426,0.03307375171781952,0.04544205222171324,0.46900253982913875,0.00032622879512831667,0.00011544677903486493,0.4654149131326211,0.5,9.126632622902697,9.759905824058103,3,False,False,False,False,True,False,3
Making Preparation and Assembly for committing Dacoity,1680,3452,1,5133,0,1,0,0,3,25,41,0,69,1138,2263,3401,3471.0,0,0,1662,98.0,32.4,making preparation and assembly for committing dacoity,2018,Offences against Property,0.019878997407087293,0.000864304235090752,0.01181215787957361,0.3272939801285798,0.00028968713789107763,0.0001948178453146308,0.3346074683916495,,8.146998697389993,8.543640361431086,2,False,False,False,True,False,False,0
Making Preparation and Assembly for committing Dacoity,1752,3338,3,5093,0,0,0,1,0,27,41,1,70,1171,2208,3379,3449.0,0,0,1644,98.0,32.3,making preparation and assembly for committing dacoity,2019,Offences against Property,0.02029573789504204,0.0,0.01188750362423891,0.34400157078342825,0.0008987417615338526,0.0,0.34655223438887245,0.0,8.113426639943654,8.535818655539403,2,False,False,False,True,False,False,1
Making Preparation and Assembly for committing Dacoity,1704,3098,0,4802,0,1,0,0,1,6,20,0,27,1023,2129,3152,3180.0,1,1,1621,99.1,33.8,making preparation and assembly for committing dacoity,2020,Offences against Property,0.008490566037735849,0.00031446540880503143,0.006289308176100629,0.3548521449396085,0.0,0.00020824656393169514,0.3245558375634518,1.0999999999999943,8.038834757787749,8.476996001664824,2,False,False,False,True,False,False,2
Making Preparation and Assembly for committing Dacoity,1628,4060,1,5689,0,0,0,0,3,50,10,1,64,1010,2813,3823,3887.0,0,1,1802,98.4,31.7,making preparation and assembly for committing dacoity,2021,Offences against Property,0.01646514021095961,0.0007718034473887317,0.002572678157962439,0.2861662858147302,0.0002463054187192118,0.0,0.2641904263667277,-0.6999999999999886,8.309184527686298,8.646465527120377,2,False,False,False,True,False,False,3
"Miscarriage, Infanticide, Foeticide and Abandonment",687,1728,0,2415,0,3,0,5,61,52,1225,2,1345,99,265,364,1712.0,2,0,701,21.3,29.0,"miscarriage, infanticide, foeticide and abandonment",2018,Offences Affecting the Human Body,0.7856308411214953,0.035630841121495324,0.7155373831775701,0.284472049689441,0.0,0.0012422360248447205,0.27197802197802196,,7.455298485683291,7.789868559054706,5,False,True,False,False,False,False,0
"Miscarriage, Infanticide, Foeticide and Abandonment",699,1950,0,2649,0,4,0,5,44,86,1197,8,1340,131,335,466,1810.0,3,1,836,25.7,31.6,"miscarriage, infanticide, foeticide and abandonment",2019,Offences Affecting the Human Body,0.7403314917127072,0.02430939226519337,0.6613259668508288,0.2638731596828992,0.0,0.0015100037750094375,0.2811158798283262,4.399999999999999,7.576097340623111,7.882314918980268,5,False,True,False,False,False,False,1
"Miscarriage, Infanticide, Foeticide and Abandonment",845,1634,2,2481,0,0,0,5,37,76,1055,6,1179,127,280,407,1586.0,0,1,895,25.7,36.1,"miscarriage, infanticide, foeticide and abandonment",2020,Offences Affecting the Human Body,0.7433795712484237,0.023329129886506934,0.6651954602774275,0.34058847239016526,0.0012239902080783353,0.0,0.31203931203931207,0.0,7.399398083331354,7.8168199657645525,5,False,True,False,False,False,False,2
"Miscarriage, Infanticide, Foeticide and Abandonment",1038,1529,0,2567,0,2,0,0,55,57,1049,3,1164,141,305,446,1612.0,0,2,955,27.7,37.2,"miscarriage, infanticide, foeticide and abandonment",2021,Offences Affecting the Human Body,0.7220843672456576,0.034119106699751864,0.6507444168734491,0.40436306973120373,0.0,0.0007791195948578107,0.31614349775784756,2.0,7.333023014386481,7.850882664809852,5,False,True,False,False,False,False,3
Missing Children Deemed as Kidnapped,9681,23826,1,33508,0,23,33,32,4372,8625,3587,84,16700,911,3828,4739,21462.0,7,0,12006,22.1,35.8,missing children deemed as kidnapped,2018,Offences Affecting the Human Body,0.7781194669648681,0.20370888081259902,0.16713260646724443,0.2889160797421511,4.1970956098379924e-05,0.0006864032469857945,0.19223464866005485,,10.07857467043465,10.419569338447822,5,False,True,False,False,False,False,0
Missing Children Deemed as Kidnapped,12130,28370,1,40501,2,23,1,134,5817,10849,3376,300,20476,1312,3936,5248,25749.0,3,0,14748,20.4,36.4,missing children deemed as kidnapped,2019,Offences Affecting the Human Body,0.795215348168861,0.2259116858907142,0.13111188784030448,0.29949877780795536,3.524850193866761e-05,0.0005678872126614158,0.25,-1.7000000000000028,10.253122775683622,10.609106634591393,5,False,True,False,False,False,False,1
Missing Children Deemed as Kidnapped,14917,21248,3,36168,0,16,7,75,4468,10425,2712,127,17807,1293,2874,4167,21990.0,17,0,14154,18.9,39.1,missing children deemed as kidnapped,2020,Offences Affecting the Human Body,0.8097771714415644,0.20318326512050933,0.12332878581173261,0.4124364078743641,0.00014118975903614457,0.00044238000442380006,0.3102951763858891,-1.5,9.964065114421732,10.495957677342497,5,False,True,False,False,False,False,2
Missing Children Deemed as Kidnapped,14154,28756,4,42914,0,14,0,151,6222,9260,5967,122,21722,1435,4520,5955,27691.0,16,0,15207,21.5,35.4,missing children deemed as kidnapped,2021,Offences Affecting the Human Body,0.7844425986782709,0.22469394388068326,0.21548517568885198,0.329822435568812,0.00013910140492418973,0.0003262338630749872,0.2409739714525609,2.6000000000000014,10.266636494850344,10.66697669415232,5,False,True,False,False,False,False,3
Money Dispute,505,1439,0,1944,0,0,0,8,43,78,76,1,206,229,803,1032,1238.0,0,0,706,83.4,36.3,money dispute,2018,Offences against Public Tranquillity,0.16639741518578352,0.034733441033925685,0.061389337641357025,0.25977366255144035,0.0,0.0,0.22189922480620156,,7.272398392570047,7.573017256052546,3,False,False,False,False,True,False,0
Money Dispute,589,961,0,1550,0,1,0,6,55,41,17,6,125,300,553,853,979.0,1,0,570,87.1,36.8,money dispute,2019,Offences against Public Tranquillity,0.12768130745658834,0.056179775280898875,0.017364657814096015,0.38,0.0,0.0006451612903225806,0.3516998827667057,3.6999999999999886,6.8690144506657065,7.346655163176539,3,False,False,False,False,True,False,1
Money Dispute,576,1032,0,1608,0,0,0,4,36,12,11,2,65,264,563,827,892.0,2,3,714,92.7,44.4,money dispute,2020,Offences against Public Tranquillity,0.07286995515695067,0.04035874439461883,0.01233183856502242,0.3582089552238806,0.0,0.0,0.3192261185006046,5.6000000000000085,6.940222469119639,7.3833681469923835,3,False,False,False,False,True,False,2
Money Dispute,714,795,0,1509,0,3,0,6,45,16,6,0,73,409,374,783,859.0,2,1,648,91.2,42.9,money dispute,2021,Offences against Public Tranquillity,0.08498253783469151,0.05238649592549476,0.006984866123399301,0.4731610337972167,0.0,0.0019880715705765406,0.5223499361430396,-1.5,6.679599185844383,7.31986492980897,3,False,False,False,False,True,False,3
Murder,20839,29017,35,49891,4,104,1,30,796,830,2773,250,4679,8679,16751,25430,30217.0,1,90,19672,84.2,39.4,murder,2018,Offences Affecting the Human Body,0.15484660952443988,0.026342787172783533,0.09176953370619188,0.41769056543264316,0.0012061894751352656,0.0020845443065883626,0.34128981517892254,,10.27567160607563,10.8176159482456,5,False,True,False,False,False,False,0
Murder,19589,28918,46,48553,1,94,0,7,873,762,2087,229,3958,7380,16183,23563,27616.0,1,89,20936,85.3,43.1,murder,2019,Offences Affecting the Human Body,0.14332271147161066,0.031612108922363845,0.07557213209733488,0.40345601713591334,0.0015907047513659314,0.0019360286697011513,0.3132029028561728,1.0999999999999943,10.272254097528252,10.790431859615053,5,False,True,False,False,False,False,1
Murder,21023,29193,42,50258,4,70,0,18,834,636,2331,230,4049,7198,16817,24015,28138.0,2,3,22118,85.3,44.0,murder,2020,Offences Affecting the Human Body,0.1438979316227166,0.02963963323619305,0.08284170872130216,0.4183015639301206,0.0014387010584729215,0.0013928130844840622,0.2997293358317718,0.0,10.281718487690524,10.824944914361643,5,False,True,False,False,False,False,2
Murder,22198,29272,70,51540,3,81,0,6,933,1051,2808,212,5010,8831,17551,26382,31476.0,0,154,20064,83.8,38.9,murder,2021,Offences Affecting the Human Body,0.15916889058330155,0.029641631719405263,0.08921082729698818,0.4306946061311603,0.002391363760590325,0.0015715948777648427,0.3347358047153362,-1.5,10.28442086845496,10.85013288642403,5,False,True,False,False,False,False,3
Night,47772,84693,123,132588,12,12,7,45,1811,2544,50763,283,55446,10695,21451,32146,87616.0,3,15,44962,36.7,33.9,night,2018,Offences against Property,0.6328296201607012,0.02066974068663258,0.5793804784514244,0.3603040999185447,0.0014523042045977825,9.050592813829306e-05,0.3327008025881914,,11.346800039878342,11.795009397033411,2,False,False,False,True,False,False,0
Night,45113,86092,162,131367,10,4,2,121,1513,2693,47008,328,51663,10536,21581,32117,83794.0,63,10,47508,38.3,36.2,night,2019,Offences against Property,0.6165477241807289,0.018056185407069717,0.5609948206315488,0.34341196799805124,0.001881707940342889,3.0449047325431804e-05,0.32805056512127534,1.5999999999999943,11.363183386297724,11.785757824171673,2,False,False,False,True,False,False,1
Night,47837,75724,88,123649,7,5,1,92,1331,2033,42990,217,46663,9550,20334,29884,76559.0,5,11,47084,39.0,38.1,night,2020,Offences against Property,0.6095037813973537,0.017385284551783592,0.5615277106545279,0.3868773706216791,0.0011621150493898896,4.043704356687074e-05,0.31956900013385087,0.7000000000000028,11.234863635895438,11.725210272949562,2,False,False,False,True,False,False,2
Night,47232,84539,94,131865,2,10,0,209,1157,4073,44135,214,49788,10451,23464,33915,83715.0,2,7,48148,40.5,36.5,night,2021,Offences against Property,0.5947321268589858,0.013820701188556411,0.5272053992713372,0.35818450688203846,0.0011119128449591314,7.583513441777576e-05,0.3081527347781218,1.5,11.34498007412078,11.789541534438076,2,False,False,False,True,False,False,3
Obscene Acts and Songs at Public Places,2893,24882,0,27775,0,1,0,30,219,355,297,1,902,1729,20941,22670,23573.0,0,3,4202,96.2,15.1,obscene acts and songs at public places,2018,Miscellaneous IPC Crimes,0.03826411572561829,0.009290289738259874,0.012599160055996267,0.10415841584158415,0.0,3.6003600360036005e-05,0.07626819585355095,,10.121940118362215,10.231927617460077,1,True,False,False,False,False,False,0
Obscene Acts and Songs at Public Places,4198,24708,0,28906,0,4,0,37,171,318,415,2,943,2871,20772,23643,24590.0,1,1,4315,96.1,14.9,obscene acts and songs at public places,2019,Miscellaneous IPC Crimes,0.03834892232614884,0.006954046360309068,0.016876779178527857,0.14522936414585208,0.0,0.00013837957517470422,0.12143129044537496,-0.10000000000000853,10.114922828718177,10.271839059304192,1,True,False,False,False,False,False,1
Obscene Acts and Songs at Public Places,4317,26485,0,30802,0,1,0,38,130,309,276,8,761,2252,22882,25134,25896.0,0,0,4906,97.1,15.9,obscene acts and songs at public places,2020,Miscellaneous IPC Crimes,0.029386777880753785,0.0050200803212851405,0.010658016682113068,0.140153236802805,0.0,3.24654243230959e-05,0.08959974536484443,1.0,10.18437157048691,10.335367366815744,1,True,False,False,False,False,False,2
Obscene Acts and Songs at Public Places,4906,21810,0,26716,1,3,0,23,244,488,545,10,1310,2386,16538,18924,20238.0,3,1,6475,93.5,24.2,obscene acts and songs at public places,2021,Miscellaneous IPC Crimes,0.06472971637513589,0.01205652732483447,0.026929538491945845,0.1836352747417278,0.0,0.00011229225932025753,0.1260832804903826,-3.5999999999999943,9.990169708671852,10.19305534589812,1,True,False,False,False,False,False,3
Obstruction on Public way,4753,99390,0,104143,0,0,0,0,64,26,97,2,189,3124,94352,97476,97665.0,5,0,6473,99.8,6.2,obstruction on public way,2018,Miscellaneous IPC Crimes,0.0019351866072799878,0.0006553012850048635,0.0009931910100854963,0.045639169219246614,0.0,0.0,0.03204891460462062,,11.506816845285819,11.553529835812169,1,True,False,False,False,False,False,0
Obstruction on Public way,6520,93343,0,99863,0,0,1,0,19,29,138,3,189,4857,88773,93630,93819.0,0,1,6043,99.8,6.1,obstruction on public way,2019,Miscellaneous IPC Crimes,0.0020145173152559715,0.00020251761370298127,0.0014709174047900745,0.06528944654176222,0.0,0.0,0.0518743992310157,0.0,11.444046872667448,11.511564539330887,1,True,False,False,False,False,False,1
Obstruction on Public way,5635,54952,0,60587,0,1,0,3,21,77,171,11,283,4551,50968,55519,55803.0,0,5,4784,99.5,7.9,obstruction on public way,2020,Miscellaneous IPC Crimes,0.005071411931258176,0.0003763238535562604,0.0030643513789581204,0.09300675062307096,0.0,1.6505190882532557e-05,0.08197193753489797,-0.29999999999999716,10.914233553427952,11.011852132646917,1,True,False,False,False,False,False,2
Obstruction on Public way,4784,58562,0,63346,0,0,0,0,28,12,52,3,95,3749,54438,58187,58282.0,0,2,5064,99.8,8.0,obstruction on public way,2021,Miscellaneous IPC Crimes,0.001630005833705089,0.00048042277203939464,0.0008922137195017329,0.07552173775771162,0.0,0.0,0.06443019918538505,0.29999999999999716,10.977858376831204,11.056382828668998,1,True,False,False,False,False,False,3
Offences against State - Total,640,149,1,790,0,3,6,0,6,1,48,0,55,30,36,66,124.0,0,3,660,53.2,83.5,offences against state,2018,Offences against the State,0.4435483870967742,0.04838709677419355,0.3870967741935484,0.810126582278481,0.006711409395973154,0.0037974683544303796,0.45454545454545453,,5.0106352940962555,6.673297967767654,4,False,False,False,False,False,True,0
Offences against State,660,166,1,827,0,4,0,0,7,7,57,0,71,38,47,85,160.0,0,0,667,53.1,80.7,offences against state,2019,Offences against the State,0.44375,0.04375,0.35625,0.7980652962515115,0.006024096385542169,0.0048367593712212815,0.4470588235294118,-0.10000000000000142,5.117993812416755,6.71901315438526,4,False,False,False,False,False,True,1
Offences against State,664,172,0,836,0,2,0,0,2,5,26,0,33,41,20,61,96.0,1,0,739,63.5,88.4,offences against state,2020,Offences against the State,0.34375,0.020833333333333332,0.2708333333333333,0.7942583732057417,0.0,0.0023923444976076554,0.6721311475409836,10.399999999999999,5.153291594497779,6.729824070489475,4,False,False,False,False,False,True,2
Offences against State,739,149,0,888,0,3,0,0,4,0,75,0,79,42,32,74,156.0,0,2,732,47.4,82.4,offences against state,2021,Offences against the State,0.5064102564102564,0.02564102564102564,0.4807692307692308,0.8322072072072072,0.0,0.0033783783783783786,0.5675675675675675,-16.1,5.0106352940962555,6.790097235513905,4,False,False,False,False,False,True,3
Offences promoting enmity between different groups - Total,809,1114,1,1924,1,8,0,0,40,70,165,5,280,253,356,609,,4,0,1022,67.8,53.1,offences promoting enmity between different groups,2018,Offences against Public Tranquillity,,,,0.4204781704781705,0.0008976660682226212,0.004158004158004158,0.4154351395730706,,7.016609683894219,7.562681246721884,3,False,False,False,False,True,False,0
Offences promoting enmity between different groups,1009,1113,1,2123,0,4,0,3,50,60,168,2,283,234,340,574,861.0,3,3,1259,66.7,59.3,offences promoting enmity between different groups,2019,Offences against Public Tranquillity,0.32868757259001163,0.05807200929152149,0.1951219512195122,0.4752708431464908,0.0008984725965858042,0.0018841262364578427,0.4076655052264808,-1.0999999999999943,7.01571242048723,7.66105638236183,3,False,False,False,False,True,False,1
Offences promoting enmity between different groups,1255,1886,5,3146,0,5,2,0,40,83,174,4,301,302,509,811,1117.0,5,2,2022,72.6,64.3,offences promoting enmity between different groups,2020,Offences against Public Tranquillity,0.2694717994628469,0.03581020590868397,0.1557743957027753,0.3989192625556262,0.002651113467656416,0.001589319771137953,0.3723797780517879,5.8999999999999915,7.54274354536855,8.054204897064407,3,False,False,False,False,True,False,2
Offences promoting enmity between different groups,2022,1104,2,3128,1,6,0,1,57,94,277,9,438,397,314,711,1156.0,3,11,1969,61.5,62.9,offences promoting enmity between different groups,2021,Offences against Public Tranquillity,0.3788927335640138,0.04930795847750865,0.23961937716262977,0.6464194373401535,0.0018115942028985507,0.0019181585677749361,0.5583684950773559,-11.099999999999994,7.007600613951853,8.048468743668883,3,False,False,False,False,True,False,3
Offences related to Mischief,857,2818,0,3675,0,0,0,10,134,161,536,4,845,385,1508,1893,2738.0,3,0,934,69.1,25.4,offences related to mischief,2018,Miscellaneous IPC Crimes,0.3086194302410519,0.04894083272461651,0.19576333089846604,0.23319727891156464,0.0,0.0,0.20338087691494983,,7.9441374911141125,8.209580483475577,1,True,False,False,False,False,False,0
Offences related to Mischief,936,2679,0,3615,0,3,0,4,103,120,427,3,657,411,1352,1763,2423.0,7,0,1185,72.8,32.8,offences related to mischief,2019,Miscellaneous IPC Crimes,0.271151465125877,0.042509286009079654,0.1762278167560875,0.25892116182572616,0.0,0.0008298755186721991,0.23312535450935903,3.700000000000003,7.893572073504902,8.193123721512068,1,True,False,False,False,False,False,1
Offences related to Mischief,1188,2796,0,3984,0,0,3,0,105,142,316,19,582,381,1384,1765,2347.0,2,0,1632,75.2,41.0,offences related to mischief,2020,Miscellaneous IPC Crimes,0.24797613975287602,0.04473796335747763,0.13463996591393268,0.29819277108433734,0.0,0.0,0.2158640226628895,2.4000000000000057,7.936302693201959,8.290292591224315,1,True,False,False,False,False,False,2
Offences related to Mischief,1632,3459,0,5091,0,1,2,3,89,143,495,10,740,606,2102,2708,3449.0,0,1,1640,78.5,32.2,offences related to mischief,2021,Miscellaneous IPC Crimes,0.214554943461873,0.025804581037982024,0.14351986082922585,0.3205657041838539,0.0,0.00019642506383814575,0.22378138847858198,3.299999999999997,8.14902386805177,8.535425959677298,1,True,False,False,False,False,False,3
Offences relating to Adulteration or Sale of Food/Drugs,475,2176,0,2651,0,88,0,0,6,17,12,0,35,368,1335,1703,1826.0,1,0,824,93.3,31.1,offences relating to adulteration or sale of food/drugs,2018,Miscellaneous IPC Crimes,0.019167579408543262,0.0032858707557502738,0.0065717415115005475,0.1791776688042248,0.0,0.03319502074688797,0.2160892542571932,,7.685703061234547,7.883069351305753,1,True,False,False,False,False,False,0
Offences relating to Adulteration or Sale of Food/Drugs,819,2959,2,3780,0,0,5,0,3,41,20,0,64,508,2036,2544,2608.0,10,13,1157,97.5,30.6,offences relating to adulteration or sale of food/drugs,2019,Miscellaneous IPC Crimes,0.024539877300613498,0.0011503067484662577,0.007668711656441718,0.21666666666666667,0.0006759040216289286,0.0,0.19968553459119498,4.200000000000003,7.992944547318106,8.237743803890933,1,True,False,False,False,False,False,1
Offences relating to Adulteration or Sale of Food/Drugs,1164,5165,1,6330,0,8,0,1,3,28,11,1,44,679,3164,3843,3895.0,54,993,2381,98.7,37.6,offences relating to adulteration or sale of food/drugs,2020,Miscellaneous IPC Crimes,0.011296534017971758,0.0007702182284980744,0.0028241335044929395,0.18388625592417063,0.0001936108422071636,0.001263823064770932,0.1766848816029144,1.2000000000000028,8.549853973655786,8.753213480544126,1,True,False,False,False,False,False,2
Offences relating to Adulteration or Sale of Food/Drugs,2381,8320,0,10701,0,45,0,0,115,17,22,63,217,1477,5964,7441,7703.0,51,0,2947,96.6,27.5,offences relating to adulteration or sale of food/drugs,2021,Miscellaneous IPC Crimes,0.02817084252888485,0.014929248344800727,0.0028560301181357914,0.22250256985328473,0.0,0.004205214465937763,0.1984948259642521,-2.1000000000000085,9.02653771890043,9.27818591887125,1,True,False,False,False,False,False,3
Offences relating to Elections,303,1882,0,2185,0,6,0,0,82,41,140,2,265,205,1036,1241,1512.0,0,0,673,82.1,30.8,offences relating to elections,2018,Miscellaneous IPC Crimes,0.17526455026455026,0.05423280423280423,0.09259259259259259,0.13867276887871854,0.0,0.002745995423340961,0.1651893634165995,,7.5406215286571525,7.689828668736484,1,True,False,False,False,False,False,0
Offences relating to Elections,659,5545,0,6204,0,2,2,0,34,60,125,2,221,439,4374,4813,5036.0,2,1,1164,95.6,18.8,offences relating to elections,2019,Miscellaneous IPC Crimes,0.043884034948371724,0.006751389992057188,0.024821286735504367,0.10622179239200516,0.0,0.0003223726627981947,0.09121130272179513,13.5,8.620832226175724,8.733110697638708,1,True,False,False,False,False,False,1
Offences relating to Elections,1156,658,0,1814,0,3,0,1,28,67,66,0,162,518,311,829,994.0,1,1,819,83.4,45.1,offences relating to elections,2020,Miscellaneous IPC Crimes,0.16297786720321933,0.028169014084507043,0.06639839034205232,0.6372657111356119,0.0,0.0016538037486218302,0.6248492159227985,-12.199999999999989,6.490723534502507,7.503840746698951,1,True,False,False,False,False,False,2
